財務
コード,年度,総資産,純資産,株主資本,利益剰余金,短期借入金,長期借入金,BPS,自己資本比率
3769,2021/09,215455892000,57820379000,55845946000,26546151000,15138420000,20095000,736.34,25.9
3770,2021/04,7154807000,6638957000,6472471000,4972290000,-,-,519.98,92.7
3771,2021/03,11200163000,7145389000,7007186000,5940580000,-,622178000,426.98,63.7
3772,2021/03,25754938000,8628565000,7591086000,6185289000,624000000,3883909000,445.19,29.5
3773,2021/03,12614520000,11523528000,11459582000,-1501149000,-,-,626.43,91
3774,2021/03,220777000000,90972000000,89956000000,25046813000,18560000000,7000000000,498.62,40.7
3775,2021/12,2682951000,1759775000,890440000,-949432000,-,109932000,346.77,63.5
3776,2021/12,24402916000,13364851000,8489405000,1326061000,500000000,3498508000,158.33,38.9
3777,2021/12,1638489000,1517608000,1512340000,-2673349000,-,24600000,7.05,92.3
3779,2021/03,542149000,368067000,368067000,-1314382000,-,-,35.15,67.9
3782,2021/12,2572275000,1952613000,2098425000,-953694000,-,45887000,40.46,75.9
3784,2021/12,20505173000,11138529000,10068541000,9127269000,638264000,690868000,611.39,50.1
3787,2021/03,2429371000,2345758000,2317610000,-1875795000,-,-,904.65,96.6
3788,2021/12,11512704000,7152554000,6621835000,5867963000,500000000,-,619.25,62
378A,2021/06,3205906000,1030906000,-,-,-,-,-,32.2
3791,2021/05,11847995000,5780774000,5627713000,2849505000,-,-,284.22,47.5
3793,2021/03,9610423000,3855316000,3794509000,146380000,100000000,2430000000,132.91,39.5
3796,2021/03,1973911000,1638998000,1638998000,431008000,-,-,118.74,83
3798,2021/03,8000000000,6326000000,6179746000,4577891000,-,-,110.36,77.2
3799,2021/03,10310508000,6048519000,5931247000,5030675000,1500000000,-,885.58,58.7
3800,2021/03,14865697000,11279018000,10857979000,8663886000,-,-,1470.53,75.9
3802,2021/03,1113557000,1012331000,1008323000,464900000,-,-,268.24,90.9
3803,2021/03,799750000,346876000,291391000,35845000,-,140000000,172.04,43.4
3804,2021/10,4696391000,3099025000,3104460000,2144762000,-,8370000,484.01,66
3807,2021/12,5383653000,3624880000,5158229000,3416725000,59686000,10816000,79.13,67.1
3808,2021/06,9541032000,5603198000,5763640000,2850541000,-,-,486.41,58.7
3810,2021/05,4645000000,3621000000,3581157000,-493244000,-,-,454.98,77
3814,2021/09,1798864000,28410000,25002000,-1057877000,484277000,729446000,9.08,1.4
3815,2021/08,3119784000,1200972000,1202549000,842715000,-,721592000,119.16,38.5
3816,2021/07,5153485000,4254179000,3982730000,3332033000,-,30000000,1091.65,82.5
3817,2021/03,37945000000,22489000000,21080000000,17780000000,201000000,-,1819.7,59.2
3823,2021/08,1405623000,748002000,725520000,-1950693000,151021000,368223000,23.88,51.6
3824,2021/05,675839000,317754000,317754000,-36972000,15000000,150000000,338.04,47
3825,2021/03,47556000000,4322000000,4296000000,-7324000000,-,-,43.75,9
3830,2021/03,11192272000,4106812000,4106812000,3987374000,100000000,981141000,273.11,36.7
3834,2021/03,12814000000,10930000000,10371000000,10950000000,-,-,391.6,85.3
3835,2021/03,5884801000,5414352000,5363157000,5048879000,-,-,117.34,91.8
3836,2021/06,13956966000,8787207000,8728774000,8169386000,-,-,233.7,63
3837,2021/03,8141762000,5331580000,5033945000,4137178000,-,-,281.82,64
3840,2021/03,1065668000,673095000,670065000,-854230000,-,-,21.19,62.9
3841,2021/03,3352218000,2927591000,2927443000,1303106000,-,-,761.68,87.3
3842,2021/03,3342688000,1784650000,1784650000,-111476000,100000000,289212000,692.63,53.4
3843,2021/04,34835976000,12148751000,8592948000,2811389000,400000000,6117645000,415.12,25
3844,2021/03,16483000000,12353000000,12342000000,7812000000,500000000,-,387.57,74.9
3845,2021/03,1091328000,429019000,421133000,-2029625000,-,138300000,24.08,38.6
3847,2021/03,9445595000,5317295000,5246583000,4229499000,-,-,3593.65,56.3
3848,2021/03,4626250000,3672934000,3603914000,3419517000,-,-,607.18,79.4
3849,2021/03,1236351000,1054221000,1047255000,216202000,-,-,645.76,85.3
384A,2021/06,930457000,108271000,-,-,-,-,-,11.6
3850,2021/03,6171956000,4004152000,3968259000,2959402000,-,-,826.5,64.9
3851,2021/03,6387349000,4637159000,4344834000,3281002000,116100000,245000000,883.94,69.9
3852,2021/12,11137515000,6044832000,6044832000,5338005000,-,-,753.64,54.3
3853,2021/03,7907443000,5721286000,5543727000,1486814000,242800000,643000000,330.25,70.1
3854,2021/07,8449951000,4589737000,4575537000,3911062000,-,-,183.33,54.3
3856,2021/06,39388000000,4777000000,3953000000,2919000000,6499000000,6105000000,251.58,10.2
3857,2021/03,24626000000,11661000000,11636604000,7241209000,-,2668000000,456.12,47.3
3858,2021/03,2807875000,2429024000,2350314000,-586530000,-,-,232.25,86.5
3861,2021/03,1981438000000,865606000000,692805000000,493224000000,129963000000,362718000000,758.28,37.9
3863,2021/03,1547326000000,424721000000,362124000000,42672000000,199009000000,574846000000,3570.14,26.7
3864,2021/03,209438000000,62902000000,55932000000,10967000000,59150000000,31772000000,1408.43,30
3865,2021/03,363075000000,195419000000,190550000000,112891000000,22928000000,59142000000,1159.48,53.6
386A,2021/06,5881519000,1179990000,-,-,-,-,-,20.1
3877,2021/03,123490000000,47455000000,47039000000,11929000000,30568000000,22796000000,3550.86,38.4
3878,2021/03,40658000000,15313000000,10338000000,3122000000,5347000000,5749000000,1138.06,28.3
387A,2021/06,576466000,226071000,226071000,-510048000,-,150000000,149.14,39.2
3880,2021/03,849801000000,246788000000,242275000000,136579000000,13744000000,284025000000,1440.33,28.2
3892,2021/05,13488370000,9727183000,8286449000,6903720000,-,-,1953.09,72.1
3895,2021/03,14482417000,8851284000,8741986000,7576346000,-,2435970000,1125.51,61.1
3896,2021/03,15739118000,6101361000,3173262000,526886000,1381302000,3467794000,423.73,26.9
3900,2021/09,6201268000,3774107000,-,-,-,-,-,60.9
3901,2021/12,4992354000,3593762000,3574101000,2915576000,-,-,272.07,72
3902,2021/12,5534706000,4205858000,4156506000,2879722000,-,-,106.69,75.1
3903,2021/04,25012295000,17190437000,16085121000,4336840000,-,2500404000,535.17,64.7
3904,2021/12,7852592000,3591290000,3230699000,2216062000,300000000,1379245000,215.17,41.8
3905,2021/03,4268316000,2868783000,2822681000,236252000,487983000,406389000,201.85,66.2
3906,2021/12,4551340000,3787371000,3781036000,687356000,24548000,-,849.07,83.2
3907,2021/11,2824000000,1360000000,1362000000,-995000000,350000000,138000000,471.94,48.2
3908,2021/03,2292093000,1841640000,1810456000,1285419000,10000000,-,390.06,79
3909,2021/12,2684288000,2180285000,2180285000,363282000,41662000,84834000,254.51,81.2
3910,2021/03,2241946000,1402410000,1364852000,948784000,-,252851000,251.47,60.9
3911,2021/12,7204613000,6234646000,6234646000,1170290000,-,-,156.2,86.5
3912,2021/12,3304321000,2873128000,2875127000,2914282000,-,-,346.79,86.9
3913,2021/12,1250095000,1133673000,1116867000,145798000,-,-,585.69,90.7
3914,2021/12,2640558000,1967528000,1938991000,1849807000,-,105000000,295.42,74.1
3916,2021/06,6388533000,4526718000,4514765000,3949586000,-,-,148.43,70.9
3917,2021/03,4142747000,2913660000,2682815000,263410000,-,350000000,385.72,64.8
3918,2021/09,17391318000,7950172000,7412935000,2048153000,-,1925111000,741.28,42.8
3919,2021/02,8074139000,4491464000,4481954000,4179953000,1102000000,453000000,574.38,55.6
391A,2021/04,11863153000,2420730000,-,-,-,-,-,20.4
3920,2021/09,3260054000,1751150000,1741440000,1098750000,720000000,276910000,316.81,53.7
3923,2021/03,11471000000,7842000000,7842000000,7157000000,-,-,21.64,68.4
3924,2021/03,5746992000,3946898000,3841207000,3068186000,-,-,219.75,68.7
3925,2021/03,3465647000,2779737000,2781255000,2265100000,-,-,204.7,80.2
3926,2021/03,6696074000,6210237000,5470319000,4366084000,-,-,200.07,92.7
3927,2021/03,2032626000,1233101000,1223602000,-276782000,50000000,-,232.45,60.2
3928,2021/12,5814564000,2817977000,2806360000,1372940000,-,543199000,324.15,48.3
3929,2021/03,5172912000,1080376000,1073442000,469342000,-,1517960000,176.88,20.6
3930,2021/07,2609617000,2291407000,2286889000,1850987000,-,-,763.53,87.8
3932,2021/03,46048000000,35772000000,35673000000,30412000000,-,2208000000,2555.55,77.6
3933,2021/03,5585679000,2003005000,1985199000,1591131000,-,-,255.23,35.5
3934,2021/03,8707491000,5108197000,5108197000,4233822000,1800000000,150000000,863.16,58.7
3936,2021/03,631652000,200985000,190302000,-517783000,-,89990000,5.6,31
3937,2021/03,4440513000,2942445000,2985628000,1518920000,100000000,-,249.28,66.3
3939,2021/09,4395056000,1959242000,1952983000,2065807000,-,-,41.22,44.5
3940,2021/12,2960346000,2646853000,2714341000,2141192000,-,-,57.34,89.4
3941,2021/03,869992000000,324463000000,268443000000,215899000000,104586000000,141294000000,1265.53,36
3943,2021/03,22493000000,14738000000,14829691000,15008288000,780985000,159321000,1904.22,65.4
3944,2021/12,17007207000,8430165000,5829532000,3208865000,1282685000,1041250000,7083.01,45.7
3945,2021/03,14551000000,3053000000,2837000000,268000000,1559000000,2547000000,1901.32,20
3946,2021/03,179743000000,71214000000,66006000000,45420000000,12126000000,38893000000,4325.72,39.3
3947,2021/12,66192299000,39176265000,30379784000,10286605000,145300000,395223000,3943.72,59.1
3948,2021/12,10798385000,7906695000,7691766000,6321773000,-,-,1375.14,73.2
3950,2021/12,87422000000,62032000000,60654000000,57640000000,-,60000000,1087.19,70.9
3951,2021/03,63557620000,31416923000,29184779000,25921663000,98990000,15375004000,1413.37,48.8
3952,2021/03,13986067000,11983819000,11463209000,9476921000,-,-,2412.71,85.7
3953,2021/03,7507117000,5473088000,5432134000,4353134000,-,-,1137.46,72.9
3954,2021/03,27826063000,19059822000,15273980000,14353075000,1066000000,77000000,4150.31,66.2
3956,2021/03,3642762000,1885265000,1870465000,1298434000,-,43891000,314.21,51.8
3958,2021/06,13603389000,6424142000,4823878000,4857458000,1150000000,1038812000,1038.66,47.2
3960,2021/06,2019426000,1356726000,1358226000,-99910000,-,271657000,777.5,66.7
3961,2021/12,1284329000,1213815000,1215095000,659922000,-,-,409.12,94.5
3962,2021/09,39386000000,32394000000,30455000000,7774000000,277000000,1290000000,422.66,77.3
3963,2021/03,2731856000,2505194000,2504330000,1692510000,-,-,94.39,91.7
3964,2021/12,36822846000,22701956000,21962096000,13530920000,-,-,401.19,60.6
3965,2021/09,5866351000,3237197000,3077686000,1326821000,550000000,530728000,553.91,53.9
3966,2021/12,20312000000,9911000000,6363000000,-6948000000,-,2622000000,175.16,31.7
3968,2021/12,8625300000,3199186000,3165371000,2665851000,500000000,-,93.17,36.5
3970,2021/03,3137097000,2531388000,2514256000,592454000,-,-,1071.87,80.1
3974,2021/10,3714521000,2316784000,2320122000,1996498000,200000000,303880000,476.82,62.4
3976,2021/10,1689126000,645901000,641982000,100175000,-,226866000,220.2,38.2
3978,2021/06,84041000000,32933000000,29236000000,17383000000,17652000000,19934000000,739.43,34.8
3979,2021/03,4198444000,2208439000,2208439000,164077000,-,80690000,80.59,52.6
3981,2021/12,19458414000,5671647000,5671647000,2268356000,2000000000,5425000000,951.73,29.1
3983,2021/12,9347841000,6859908000,5908847000,5300180000,-,-,369.1,63.2
3984,2021/06,5277278000,4706020000,4706020000,2468663000,-,-,297.81,89.2
3985,2021/09,2188967000,1361331000,1355271000,1178873000,100000000,216646000,127.32,61.9
3986,2021/06,1720689000,1334921000,1334921000,816668000,-,-,289.55,77.6
3987,2021/08,1963614000,1075954000,1075876000,-134105000,-,242245000,208.34,54.8
3988,2021/07,3900484000,2270693000,2269367000,1581844000,200000000,175000000,439.22,58.2
3989,2021/09,3080425000,190917000,190917000,-1913926000,1308710000,672409000,8.84,6.2
3990,2021/05,9728050000,3960928000,3935923000,2356825000,1500000000,779748000,199.67,40.5
3991,2021/08,2313448000,1294903000,1301815000,812139000,-,-,137.81,55.9
3992,2021/09,4360047000,3498743000,3478327000,1807068000,-,-,172.3,80.2
3993,2021/09,35975078000,28717432000,27410155000,3430768000,-,3769490000,930.75,78.8
3994,2021/11,56942558000,42332981000,40252352000,-2755553000,4700000000,2141100000,759.04,71.1
3995,2021/01,3995583000,985911000,977924000,-158633000,-,448345000,91.22,24.5
3997,2021/12,2098897000,1706115000,1711957000,1099512000,-,-,49.73,81.3
3998,2021/12,2128148000,1713013000,1713013000,1120297000,-,-,255.94,80.5
3999,2021/09,3290050000,894257000,894257000,-456289000,-,-,173.27,27.2
4004,2021/12,2142390000000,818452000000,433598000000,143335000000,59451000000,536503000000,2838.51,24
4005,2021/03,3990254000000,1482119000000,1019230000000,854538000000,250389000000,1100677000000,623.39,25.5
4006,2021/03,238644000000,-130561000000,-154580000000,-162844000000,40054000000,228320000000,-912.81,-59.8
4008,2021/03,107834000000,75491000000,69080000000,52104000000,9696000000,2934000000,1055.59,67.5
4011,2021/12,973210000,800299000,800299000,85017000,-,-,427.42,82.2
4012,2021/12,3097288000,2158111000,2162151000,2030406000,-,66660000,537.32,69.7
4013,2021/12,9778464000,8854226000,8848561000,1692758000,40000000,49843000,447.07,90.5
4014,2021/07,1137816000,967853000,967853000,405806000,-,-,155.17,85.1
4015,2021/08,3386994000,1310112000,1310112000,-13359000,100000000,1500000000,209.2,38.7
4016,2021/11,1556882000,574311000,570971000,182551000,-,125030000,278.52,36.9
4018,2021/06,392369000,178494000,177769000,-17730000,-,9292000,149.14,45.3
4019,2021/12,1360893000,927557000,923662000,-232302000,-,25010000,109.54,67.9
4020,2021/12,825719000,682960000,682960000,129349000,-,-,318.04,82.7
4021,2021/03,265509000000,200611000000,186923000000,161708000000,20937000000,1184000000,1384.13,74.9
4022,2021/03,36928000000,17721000000,17746000000,9346000000,4708000000,5424000000,445.51,47.8
4023,2021/03,256923000000,185521000000,183830000000,154166000000,7841000000,19014000000,3139.53,71.6
4025,2021/12,46037000000,29378000000,26672000000,23888000000,376000000,455000000,3378.3,63.5
4026,2021/04,18602000000,8540000000,8421000000,6043000000,1600000000,980000000,926.23,45.6
4027,2021/03,69177000000,50230000000,43714000000,29551000000,465000000,4038000000,2152.55,72.1
4028,2021/03,180021000000,79515000000,81189000000,27872000000,8100000000,33130000000,1990.03,44.2
402A,2021/05,5393275000,5276029000,-,-,-,-,-,97.8
4031,2021/03,40528000000,22303000000,22321000000,9625000000,6575000000,200000000,2487.25,54.9
4040,2021/03,16122000000,4035000000,3988000000,5729000000,3250000000,3920000000,1713.49,24.8
4041,2021/03,227975000000,149203000000,140334000000,89364000000,16172000000,21535000000,2582.53,63.9
4042,2021/03,982776000000,661679000000,603504000000,513338000000,99840000000,26685000000,1934.86,62.6
4044,2021/03,284906000000,169083000000,151082000000,131205000000,8419000000,23884000000,4091.39,58.1
4045,2021/12,258955000000,206612000000,189396000000,153693000000,2477000000,8730000000,1613.89,77.9
4046,2021/03,119373000000,77232000000,68977000000,46387000000,7172000000,-,662.11,64.7
4047,2021/03,92324000000,52423000000,48221000000,43584000000,4390000000,17049000000,887.42,55.2
4051,2021/09,7136119000,4376410000,4216771000,994020000,-,-,513.46,59.1
4052,2021/06,544524000,506680000,506411000,-18158000,-,-,92.15,93.1
4053,2021/12,8395000000,6586000000,6445409000,3052192000,-,218622000,174.52,78.4
4054,2021/06,4323611000,2983169000,2983068000,1574318000,-,-,209.69,69
4055,2021/11,1987447000,1495082000,1495082000,862186000,-,-,195.87,75.2
4056,2021/12,2419800000,1322734000,1309439000,-163388000,850000000,107980000,91.59,54.1
4057,2021/05,1448042000,952914000,952914000,283455000,100000000,-,238.74,65.8
4058,2021/12,2205000000,1458000000,1458252000,728333000,-,-,143.5,66.1
4059,2021/09,1575854000,1372094000,1372094000,554371000,-,-,494.66,87.1
4060,2021/12,1517087000,947950000,941513000,210255000,-,50000000,166.44,62.5
4061,2021/03,526035000000,270036000000,247596000000,168878000000,41867000000,41319000000,3101.91,50.8
4062,2021/03,578518000000,321863000000,274679000000,149379000000,20130000000,80044000000,1131.49,54.6
4064,2021/03,63906000000,28500000000,21047000000,10873000000,10968000000,7226000000,3066.84,42.2
4068,2021/06,2672460000,1237319000,1237319000,731726000,500000000,45000000,703.78,46.3
4069,2021/03,1386193000,523794000,523541000,120166000,-,94453000,190.38,37.8
4070,2021/03,6859837000,5632674000,5167776000,5029204000,72000000,-,659.98,82
4071,2021/09,6135228000,4907421000,4896125000,4779175000,-,-,122.25,79.8
4072,2021/12,51389000000,17605000000,17409000000,12283000000,47000000,619000000,1614.3,33.9
4073,2021/06,1336864000,781565000,781565000,516753000,-,63588000,374.28,58.5
4074,2021/12,5442549000,2817488000,2779109000,647494000,600000000,584308000,369.2,51.4
4075,2021/07,1640209000,1206120000,1206120000,80808000,-,77316000,224.6,73.5
4076,2021/05,3138793000,1994239000,1994181000,1791081000,-,-,795.15,63.5
4078,2021/03,123007000000,79264000000,73236000000,35431000000,8651000000,11787000000,4502.25,61.6
407A,2021/06,6722137000,3418146000,-,-,-,-,-,50.8
4080,2021/03,33894000000,12622000000,12603834000,-3211994000,-,12300000000,387.98,37.2
4082,2021/03,56256000000,30784000000,29679412000,27801120000,1500000000,16760093000,1244.13,53.7
4088,2021/03,926821000000,372389000000,357797000000,244794000000,56636000000,250876000000,1584.86,38.6
4091,2021/03,1836294000000,543900000000,513164000000,422838000000,131721000000,780895000000,1185.82,27.9
4092,2021/03,70196000000,39075000000,35365000000,27693000000,8300000000,7283000000,4442.39,55.7
4093,2021/03,29527958000,16920229000,15179825000,11886183000,3200000000,221680000,439.69,51.6
4094,2021/03,46342000000,39540000000,36055471000,34353936000,376000000,-,1972.11,85.3
4095,2021/03,220210000000,176667000000,142025000000,144750000000,-,560000000,1288,68.8
4097,2021/03,92410000000,63412000000,58268996000,52772452000,1325000000,3144512000,1137.77,67.9
4098,2021/03,15704000000,6442000000,5866000000,2053000000,2650000000,1171000000,2012.31,38.6
409A,2021/03,64150000000,57659000000,-,-,-,-,-,89.9
4100,2021/03,41783000000,9375000000,7083000000,-3224000000,9372000000,10070000000,1411.51,19.5
4102,2021/03,16596000000,9808000000,6783112000,5645987000,425371000,1427830000,4232.12,56.5
4107,2021/12,33415000000,27130000000,27177000000,19769000000,600000000,-,532.15,81.2
4109,2021/03,52933000000,36758000000,36065000000,24719000000,1920000000,4751000000,2826.7,68.4
410A,2021/12,1450342000,526106000,-,-,-,-,-,36.3
4112,2021/03,62609000000,43654000000,32362000000,14119000000,3395000000,2970000000,2442.8,61.8
4113,2021/03,27958000000,15238000000,15141294000,12600052000,-,200000000,1063.44,54.5
4114,2021/03,471617000000,323725000000,317373000000,267729000000,23981000000,28887000000,1989.76,67.3
4115,2021/03,31271000000,23378000000,21334000000,18835000000,1000000000,-,1865.07,68.5
4116,2021/03,197717000000,103660000000,95875000000,76392000000,12610000000,20783000000,1379,51.5
